"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
2373.0,1560.8036211724202,3068.730732911518,130.50283071912688,38782.06996655647,303.516834065125,43.6396966424018,134.5381065688193,1.1374810241112197
2383.0,1590.4838945230777,3068.1817632519555,130.30696285699136,6160.81769371154,301.0551058646136,27.05045912036189,88.8607809021238,3.3638312156356545
2397.0,1560.4775307008463,3067.9491965519696,127.13227150261964,16527.49366190761,312.2558536992411,32.139684917745605,114.8920971729264,1.7477832691946693
2402.0,1577.2438960093618,3083.415846992305,132.62854497073712,30239.2464391804,295.54872213321056,38.947038476006966,120.65999666308787,1.318283487661135
2403.0,1575.319248991308,3084.8863482958045,131.86227669546415,21087.288451702396,304.90171513813124,37.30527344213518,129.83991708499863,1.6368279666259733
2404.0,1577.019444050141,3085.965324323142,130.59751000938627,29829.69111193754,299.92778217129444,36.6338357238149,131.08332957853378,1.282882640698663
2405.0,1574.0923840058927,3083.82846349542,131.99026062323875,29252.411644745163,296.3257832488517,44.1096526113139,129.60499212549237,1.3933923659264944
2406.0,1579.9095983537604,3084.908279165189,130.93695585755984,29694.471021778525,301.1350578781903,31.604304502730955,98.79940974396118,1.2463747282386446
2407.0,1577.0302586364153,3084.740445832467,130.60963697247158,29442.699894732315,307.1684804233986,34.49385848418787,73.33067238352619,1.2741158003981823
2412.0,1560.5565033955475,3043.8652498807523,132.3497471290063,9004.6472907698,296.73519401527744,31.460959785429235,110.90423931538757,2.7936588491539527
2413.0,1555.9132159205944,3044.6095510208206,129.56714244521876,16601.794391782943,303.11054996962895,33.504824273896034,106.12879969254408,1.8104656444516105
2453.0,1572.2379925171097,3028.8813139103445,131.51442815638913,39414.14421821965,299.3248970185851,42.50988560256409,158.28067022182256,1.1284605401425494
2454.0,1576.4409958360443,3021.703295623991,136.01290129718012,6303.283087678348,299.35293953856404,30.13347757498064,95.56816678274802,3.726513775399844
2455.0,1572.770834169483,3027.317906610349,131.3089692362895,39462.15414391325,308.6921686405609,43.45813160149288,142.90043962288883,1.1321994293545314
2635.0,1604.816396556933,3052.485191096398,131.62751128348958,36015.367537758866,303.76951469932334,38.88507572093939,118.66604522943317,1.1682925037166978
2636.0,1602.975007721883,3054.1637922033606,130.01472283048727,34834.07526443389,298.5966088333407,33.75288907266785,120.81058705707679,1.1380496983367174
2637.0,1602.6616102279881,3055.2001285914184,131.52448643315654,36106.53473424425,301.38349916434674,56.73329386119512,145.7159204767784,1.320079151887578
2638.0,1600.3839617395734,3055.5146533562774,131.78626822621834,36013.5638264345,298.8552049349868,40.166669598510346,96.59914941842644,1.1798761474534907
2639.0,1604.5254328256044,3053.6107588284444,132.46383121881416,36263.68523323634,304.839113611843,36.25638750572301,95.19096127952965,1.1526921626536746
2640.0,1602.771421153407,3052.9839753965593,130.96419235805672,36026.12928341313,297.0823439503305,33.43454920645927,103.1142951620665,1.1225616024104808
2641.0,1602.8799754796787,3052.5815180259524,131.0056637150021,36699.39657260644,296.3885512391904,35.766928418206035,106.5796834927076,1.1260981273300772
2642.0,1602.2236888695825,3052.588861088254,132.91683284190512,35800.13852152703,297.9451688606005,41.20000549491948,136.17171908417342,1.2051530259404788
2643.0,1600.425106906769,3054.0296488557233,132.0904370055372,35816.49178862866,300.08101710426087,32.05513918573178,99.49069326440191,1.1283842063970948
2644.0,1601.8598733812037,3054.2558325736286,129.60781710745945,35809.23110789385,304.7863082677674,36.127035227507314,110.54954229874811,1.1312589788935616
2647.0,1565.2095894000827,3099.5512989276563,130.90938600738983,30751.497826685918,298.2409343370526,47.399499357142766,134.49605731773522,1.3670953713716152
2648.0,1561.5305747543575,3100.1728030559543,131.61909313522398,23448.318474895288,297.8143670928722,34.17616265718208,118.36114665407608,1.4813738311239986
2649.0,1566.787712640899,3098.7905791101916,129.43450714787355,30057.68508768425,313.0399358540554,41.59110024246452,127.04214688093738,1.308930577386003
2650.0,1564.665018487137,3099.690653308789,131.83297720116303,31098.636444968062,303.8395699203439,34.7518492600672,106.1826063300684,1.2476545392537368
2657.0,1536.804049145073,3041.689013068854,128.9288987461921,2631.334011547952,297.941747197644,33.62526466623877,149.69269735300853,7.598866118329153
2658.0,1528.662729663362,3045.186700976559,131.29304495449034,34564.9409688261,293.88100256869336,40.091764797793346,145.3573991327879,1.20482680950665
2664.0,1558.775897903671,3060.4071756385283,128.28132449431297,6084.176254616622,298.93623233687066,36.839658488301275,158.99503655611292,3.937936229453579
2665.0,1550.8267388916672,3064.853897707992,130.73164717127622,5180.288481321428,303.1161214662198,35.43005533089363,140.65350551203835,4.519315161985043
2666.0,1555.861972531711,3068.1738015687833,133.65240795438592,6208.37507426432,303.04021529746274,29.840460574739883,102.68514955639573,3.6517333038403645
2746.0,1573.5994450173603,3086.0602655750463,131.45302772814583,14702.660263710022,306.2019827388124,32.57554879416568,112.49174475781963,1.9836136515955385
2747.0,1577.9420392659927,3086.0516753175966,133.85325152536487,6882.422085012472,297.78434041541016,35.300051968472665,140.52502512486453,3.715781591900709
2755.0,1531.0307888919058,3045.9024760090115,132.83756086959608,49935.29987090927,301.55683823748734,33.079178569246864,84.3142700919999,0.9400080516994594
2756.0,1533.6490421674853,3032.9194176741103,134.91309616193624,4511.655487139855,291.906013357776,34.955319682359445,155.980789604751,5.297700043668926
2809.0,1605.4848007878531,3056.7784027315206,132.09731956033434,31087.28845707928,296.42261966922945,38.10524103204228,127.2528445123809,1.2807763265839938
2810.0,1602.8641769942333,3051.7134002056396,129.98444347512162,23711.650262439805,302.2867078591601,33.59338146903697,111.57087477499397,1.4413961950057075
2811.0,1599.2450574051468,3053.8560983607817,133.52439556739765,30660.23892454895,296.05650039275804,40.13627509488852,142.6127253920188,1.3294123090339978
2812.0,1603.3999328493198,3053.606450963093,132.31144695812864,30414.087338838617,299.29184006433286,43.27386649408331,134.65158672003156,1.352939356598242
2813.0,1605.1127613119345,3054.074643764027,131.5892071346821,30543.43825387843,306.4440559602375,32.6732167848402,99.30895972021118,1.2411817539994505
2814.0,1604.3664093678199,3052.9291943512862,129.84193054146044,30557.99832526223,302.979035601495,34.14423943722592,111.35899716551343,1.2335278930869913
2815.0,1603.1521308501915,3054.2928711094446,131.36303999907523,30685.91398163388,298.0794376568967,33.29661574973002,104.83817251992943,1.2403331150559926
2816.0,1599.2938503372013,3051.9033190393257,130.59944219275258,30072.435500784577,304.693494105075,40.46347357866967,88.70764625163285,1.3123862990669513
2830.0,1563.2209555358131,3099.974394731803,130.37238498677345,34844.938905007344,308.599618141527,41.22948380064948,110.24868493432781,1.1974477714315763
2831.0,1561.459628629851,3078.1840161191985,130.95901510444176,25821.89981503556,300.4391095758803,36.97760751704705,79.2690980262381,1.415320620944251
2832.0,1565.4542815921022,3101.3949512279396,131.11000931122527,34838.962005250716,300.831997673273,42.23472544073145,132.8263903266621,1.2142433962465047
2861.0,1576.8752227264579,3081.326275205528,130.7904234184793,30375.245888908972,297.2150346407665,38.19431811193313,129.17268270377488,1.2848223632871363
2862.0,1579.932282687721,3079.797804809742,129.5649017428983,5410.49583243678,296.2475469022799,26.601157389187556,85.72712493522263,3.6451828240571813
2863.0,1576.2828719559232,3084.266222368502,130.9301961731633,29973.23310488803,302.2688036911401,37.455278806045925,132.50126903382406,1.290568513413381
2886.0,1590.5949823767833,3039.9355111982454,132.7952808003742,11916.197731505737,295.5562831909708,35.80351771465634,126.87897664479969,2.427955575244059
2887.0,1577.2917945532968,3042.653526899246,131.3441832714194,5795.765254968046,296.60148999869733,27.87999350965044,96.75912896069343,3.6169175883412366
2926.0,1542.7765314865858,3056.2851891023156,131.59980273360262,36719.57491511156,300.00904786872474,45.45254730661738,99.85298450064072,1.2052197452604463
2927.0,1539.8359197914929,3052.5765154536593,131.11591385315376,5137.148560098359,302.27715274471836,31.00347565814011,117.20200604016271,4.204327538842863
2928.0,1546.3649908175978,3058.3678671405523,132.68142669304308,36578.86234265762,303.87995648120915,37.185433953916196,100.43874386896091,1.155549911444634
2940.0,1542.5561860018724,3026.7795124151967,134.93160203446752,10923.308649497572,300.9267355811014,27.784555405177752,91.8171699618585,2.373670405940709
2965.0,1570.603576719482,3028.1064061567504,131.03476401432,26772.891168592178,308.76471707912344,37.533538580518005,125.58995430479492,1.389668012817025
2990.0,1587.1167550977252,3067.48771314497,128.70415239263525,30190.27609264369,307.1469480480001,33.1609963514235,112.41515899777711,1.221894410253862
2991.0,1587.3633033382282,3071.0263777091127,130.54297050845457,21868.59627747834,297.0608555354252,34.284603704646585,102.74188594375873,1.5352026696005185
2992.0,1589.2725411539132,3069.1211369366,131.11168210460593,30623.21280549815,304.5738878678898,35.8419577999758,100.15904675627961,1.2608637538062593
3042.0,1545.3368803591147,3060.75853445871,130.0404394710925,25618.03066794017,303.207286356926,28.539456174400684,86.09263696578307,1.3235963350405122
3043.0,1559.5136901409808,3060.138120232692,134.2797097686292,4559.1209628714005,302.8564897466283,31.26131127364485,119.75317371156054,4.8357825954040505
3044.0,1547.2187170678944,3058.142473014467,131.71819110069313,25657.093868137024,306.5878575441324,37.13862402214727,122.6496132071294,1.4334432020431997
3053.0,1534.078290390307,3073.5871320386996,130.00186648980193,37808.97323845294,297.1855621576216,33.99484281510485,116.50091777265601,1.0849463060758986
3054.0,1541.7987347799672,3082.479494416061,134.86225768435798,4031.724096078103,296.7266121414026,29.726596927673533,114.7108664314217,5.215994866178166
3166.0,1572.3864033396044,3028.8739524943544,132.3191978660827,30350.972783064844,304.206427074197,33.44872481481619,108.16334125286055,1.2607660109820835
3212.0,1556.6853841356515,3014.762818002971,131.32753949504922,51729.565095909216,301.5319276980471,44.77906264744344,111.18233750703298,0.9627436936055007
3213.0,1555.8801747461498,3015.587215885073,130.6452883031704,23029.22283268646,291.8554919924791,40.43895788223213,127.24426821931107,1.5674300091235738
3214.0,1556.3197216326262,3014.5787683100834,130.07187423411108,52487.97466924668,304.15645672292436,42.18769069035289,132.68231156880995,0.9310526084642539
3277.0,1571.376151029252,3029.27732000983,128.8306449201991,11924.45124571641,303.3140419195366,30.38557907442349,108.5576257863709,2.172255542382021
3278.0,1573.51345721626,3030.2637194123004,131.4026764647391,46963.576034536694,293.06206588819106,43.28294328378306,105.21195885158507,1.0145748599015678
3281.0,1529.243303752391,3047.965358276191,131.10550113510092,19050.729980436427,296.80427108513413,30.34705463137554,97.06612352061738,1.6286564756024091
3283.0,1559.352946452345,3070.636017180254,130.90513806256627,23705.57702314517,295.3956850622086,36.200302815343235,111.68927269592838,1.485941265053814
3296.0,1534.3774093703403,3074.6871450153194,129.81914312868844,35963.24847409243,300.9105816146899,43.1640613605068,134.4996908648903,1.1824704034711657
3297.0,1532.5592345716568,3073.4526475929674,130.8299222390503,31063.389023053227,299.5124613028547,39.48021835230622,105.0535553104861,1.2787973998952789
3369.0,1596.918924283582,3056.8187229916653,130.9059066291981,11748.635562117905,299.2021181549614,28.82357238786826,85.00062168810814,2.1986311647533876
3370.0,1616.2833635009388,3052.59828100923,135.1320260280799,6717.729086755613,300.3513151444424,31.47470890014898,110.9115199916508,3.597294622854911
3394.0,1561.7393971196261,3025.121569223636,131.53335374828603,4697.08321258733,303.0635022178462,32.211715574369734,127.38761153257825,4.651999865950264
3395.0,1554.6874095471233,3017.658783529225,128.35447294029436,4860.22462146619,306.3478129352478,32.53379369008857,131.80168513351896,4.377020129947464
3463.0,1545.84043899987,3088.989053596182,129.0173947098025,21633.7104098693,306.7508548850992,35.271576442546476,115.73614800664004,1.5364014356520455
3465.0,1548.3347928434662,3085.824049547803,132.517034076979,22358.789152731715,302.97551505342744,40.38523698565928,146.09950031736082,1.6290956281357776
3533.0,1544.576416019875,3029.5483738306402,131.73014782114848,39284.69981524983,305.47867380431234,45.11972541618895,132.77301481473472,1.1522630066864672
3534.0,1540.6052226282595,3028.238779255975,130.74902230574654,20460.52972718186,298.16972655446045,35.50087959703719,120.86491922326296,1.6245270482237957
3535.0,1541.8809654255915,3030.9110859583125,131.32728845128662,40326.71239542655,301.7397053667753,48.25033344687436,129.19475956334867,1.1516570774270452
3536.0,1543.3608294005946,3029.6227173787197,132.53782671965484,40290.40091561959,301.510539750964,39.0519241070985,127.63370515319615,1.0997890985469168
3571.0,1572.7264494627113,3028.2603490501115,130.38857804734744,20540.339710283322,301.95892295951904,35.3286298486751,112.49834564528065,1.6120509065348254
3583.0,1524.414846114858,3045.4429980869863,127.32401052982944,7665.614415828227,310.56692275610146,42.12756424660836,195.23324747055094,3.5072063953286237
3584.0,1555.0064065246338,3044.6186752922063,130.97517675205563,34040.895695099694,301.2906830498898,35.7974440203553,135.2883142187251,1.178997872376004
3585.0,1555.711478405998,3041.5797446338247,129.7350537628382,19207.649979000675,304.8693398936906,36.677499651822885,122.97106563655807,1.6963830956272978
3586.0,1559.7259326942276,3042.687805970406,131.15561413918488,30618.544891249905,305.0187653331058,37.006517251844386,106.4765873264878,1.271870373075917
3587.0,1559.4665786237679,3042.5826863957473,132.36132020864855,30715.604445851623,300.0588595467522,39.3656394239931,115.82540069295644,1.305817992959058
3588.0,1558.2129760581129,3044.7634460113504,132.08635206564816,30942.939954322712,294.46288939657023,36.267972118153054,132.7931315042291,1.2677380103676443
3589.0,1558.255894244493,3042.6682040403552,131.60539924068064,30407.506110499664,299.5091372696287,31.24541340862681,103.13657472472065,1.2330085538283961
3597.0,1542.6437435834514,3029.695539116263,130.34852200460432,23634.284361812177,301.1248488702791,34.407937267083504,129.30562641399507,1.459029577626502
3598.0,1542.9088512691615,3029.676932911908,130.94275286794792,15748.426897914263,303.1212035278859,34.23030645174145,124.38095456596596,1.917422011499491
3616.0,1572.8615283940414,3026.9167827797805,131.29805732167623,26400.563090931424,299.36830464986474,39.63621228049635,131.30896017853001,1.4298325760964452
3617.0,1566.4576008413144,3034.24938760211,129.9912672147459,8403.264321273866,308.03760100239595,28.56578740925698,94.84689495334078,2.74132978186308
3618.0,1572.6877654737254,3026.8885118856124,129.34588816775627,26303.67135341712,306.72274699128207,36.27487597404758,123.89763994663625,1.3696062541242184
3619.0,1573.3736932138381,3026.6606942676713,130.52649250175372,26224.626825615214,294.94793718995885,43.58654702025771,130.30096047533698,1.4723676424136292
3620.0,1569.4269960297324,3027.859258931912,131.16861939666865,26690.26237722281,301.26002007434056,34.144994889068734,111.84459124669137,1.3582370023397214
3647.0,1587.5690445728565,3039.716855044771,131.48189408313178,22749.089970073794,301.94840677302176,32.4599841097623,87.55487975871395,1.4869335221843376
3648.0,1585.9187240237325,3040.352382765766,130.2102897868719,26832.94918471089,299.3676463609705,42.44891028321012,157.1450241039942,1.4316106059793474
3701.0,1604.3044368857359,3054.54739189877,130.3612734950457,40972.14314028238,304.0063685283295,38.77137073733067,97.68369896441462,1.0655967373687096
3796.0,1589.5235404042742,3043.6050060129655,130.4902712727094,14978.825316693963,303.76394067484347,31.20247393508764,101.15312018957032,1.9108081123053773
3798.0,1587.6882356089181,3040.167862550499,130.1396383716946,15370.00576040389,305.6698566104476,34.51010606442948,118.37334221964304,1.9396568111476127
3799.0,1584.609251632718,3041.99500910235,132.88771622822054,15332.105483043391,301.15140763309023,32.82155018470353,95.32359567641453,1.961040636096498
3800.0,1589.0642392229329,3042.9452568728657,131.73498586443316,15294.353428152936,294.4522821920155,34.003039142146896,121.51288271266401,1.9672981275853996
3801.0,1587.2846554007283,3041.0218313668342,127.3095978686211,15035.084504542807,305.93710633881227,32.82276143887622,122.00784607053346,1.8780220137219874
3830.0,1574.3917300242126,3055.7942620122826,130.83949695876808,79184.79861559768,301.03863356283705,43.43732728039763,105.55398339142003,0.7388488270165584
3831.0,1575.7192249258767,3054.9539023238285,131.9669040613227,43454.648228935475,300.12854550922606,47.08020708987854,126.48263368414298,1.095511074557943
3832.0,1575.588607951654,3055.6856211842032,131.94089710837667,78639.28059701838,294.7825431366438,58.817163623322266,172.68939594135492,0.7976869407362421
3906.0,1573.7135972411172,3056.0798470440714,131.8763744577612,28886.148686924585,307.2250112458461,35.237152405646704,97.32061743167333,1.3114310827927151
3948.0,1523.9221597617225,3003.376281535223,116.7157653374057,834.8380377079466,292.49538811076224,28.611900650476763,112.51776437894897,15.785666285347652
3981.0,1554.8672441800727,3063.285383932975,130.1727602969026,2372.6114608254165,302.20700803783996,33.55972693050833,147.31073979189065,8.460554079081014
4036.0,1546.386477058503,3085.1966929929517,131.29299930104406,22802.276917656887,301.058012135756,32.24068428967563,101.01392654019382,1.4794256141174578
4037.0,1551.6346292667804,3090.992926901202,130.51953589385613,5642.273442690807,290.35888467664154,30.84502477812548,118.32883154787935,3.864086246423529
4038.0,1548.4010652765508,3086.749067997338,130.33956860472264,22975.03112665494,305.671208245629,29.83804002778994,88.80203097405106,1.4316453150741368
4039.0,1549.9250158353793,3087.3014321265746,131.5967712023711,22892.678930424725,297.91075746705405,30.036929002620347,85.27689625056242,1.453619041724289
4046.0,1539.6051648022512,3066.6162148926555,121.92112757044063,1904.1080891922272,298.7876667167071,28.593979158881137,101.04548020799352,8.102667257313358
4047.0,1552.7758096514992,3057.5817644679723,129.66500202779432,2884.8731841980266,305.30356824344415,27.642298478317613,99.76926816557793,6.154240196414838
4071.0,1576.147332795398,3083.087379582428,131.67944839855772,11532.610602665372,303.63066905571105,30.85402336825776,99.65458548549272,2.3031996405019584
4072.0,1573.708011005585,3086.8638695113764,128.30555836272768,11124.936316687274,304.644382935197,32.90700448792058,110.4351651037771,2.340767183667329
4105.0,1570.6459271139279,3072.2021136248295,136.05285145437767,6357.255530586383,302.33476535813844,31.79997893198141,113.81690135682634,3.8178159611684257
4106.0,1558.538221269063,3072.5030423609796,133.3727430024082,5670.219573868017,298.86638872220567,33.5579527190573,133.80261051581286,4.187037648915979
4274.0,1570.5989875080925,3053.1975989637313,132.28684547898803,13124.979042801859,299.5761081364023,33.28763698303777,124.6820940997278,2.182449830299132
4275.0,1572.3106593393939,3055.047904657535,130.26138028380723,30537.753796996552,303.51030924596955,33.98482644804108,124.9616451012233,1.237422222547295
4298.0,1562.3497231224976,3095.2806048847715,129.67869402929733,7998.022449645088,302.2391696731947,30.421418408931263,95.30294234552979,2.913520364990046
4299.0,1559.5212502688864,3095.421443264158,132.86558882956288,10709.315576399356,296.2081629805864,33.12548653890369,130.91295163977495,2.5344032638284415
4309.0,1528.426802415092,3072.295006949734,132.38907759186378,15523.801739717008,302.10670637518365,33.34145922506469,142.77946983017614,1.9459346239217554
4310.0,1534.1143673532918,3074.6330812471274,130.4701985898684,34217.78904122777,299.85467631153165,42.35620356730966,137.99381640903547,1.221958633138532
4311.0,1602.1634694414345,3053.931126441798,130.8969953058495,35049.13412758772,298.2965300568106,42.04493547891025,118.43678029702996,1.2055439502410894
4323.0,1533.2818982207357,3074.5398809839703,131.2049294878222,57484.115887367974,301.6404537857556,38.46547142504683,133.50904233745644,0.8753977633111923
4324.0,1535.8715519996636,3076.9226047598822,131.28777794053855,22211.873156959882,304.2265185823957,31.394440051869093,116.89142343406732,1.4935640491270723
4325.0,1533.5103213022624,3071.826871017292,131.03957993828584,57074.92319220284,307.67707032509685,38.53053014758035,132.62263129153055,0.8780755896530347
4326.0,1533.9826195556948,3072.409334597446,130.61197996080818,58122.07988756515,303.8025199460611,38.861095826889304,110.96309925360704,0.866863974374815
4327.0,1534.2511909288507,3074.0647298707886,131.44315792091828,57874.893964259696,297.2310573165578,41.5891869275176,128.70099109823292,0.8861436622633085
4328.0,1531.658245257121,3072.4791257779343,131.30597979333797,57379.9925501907,308.0213861754129,46.36460448241222,107.14335244478342,0.9103136826368253
4372.0,1533.088717961857,3073.59683674234,133.04579660505118,13079.730979907334,301.8500396314556,35.26839970637135,150.20975203592263,2.259714568556781
4373.0,1531.9713719137328,3072.367468956459,135.20530531946935,12379.17379892277,295.2818700105794,31.990602552419066,109.50014520855488,2.3058026887446896
4405.0,1520.3920450804508,3061.492112628689,130.30349036787004,7630.693954447861,295.9843828599867,39.878036386772344,164.28637989003042,3.529797982508721
4406.0,1505.9857415583274,3068.5732785065184,133.77318290884457,2719.908545826973,306.46547511483016,29.641830659419817,113.19450156843385,7.161239125147648
4407.0,1516.1805600157197,3057.999660295737,132.80294656990645,7680.486822497658,306.85240549870497,32.505509279611,128.2357941947259,3.215600399817982
4408.0,1517.6524474546113,3061.720512372064,132.96068661323994,7507.698084196713,301.4214383955342,35.30240003400532,150.58415613685284,3.431854796914795
4413.0,1546.2468790983226,3060.8232609160123,130.00483417005594,28804.721433016868,309.654020307829,37.743918136322606,111.65490125658394,1.3149437448914143
4414.0,1555.8398821021779,3064.27294211293,137.08884372812554,7792.964411958543,295.9690456452101,32.227388836561815,114.7751758299197,3.320676024145438
4415.0,1546.4577559694737,3057.0256765851536,131.74598063528268,29374.69654266221,297.00165633954947,34.61005026715617,121.09031059707792,1.290340758565745
4416.0,1546.0565226349859,3056.922371260978,130.16791968402086,28772.77361742062,311.8828499281683,35.28377690063468,100.3617885900154,1.2945049250990832
4417.0,1546.7773299885764,3059.734206920397,131.93556659891348,29121.56626485843,306.78242400559384,32.286987380345956,95.5340764506701,1.2784300492870084
4421.0,1551.7440795477387,3055.7447078177547,120.46968010673618,4178.763758780994,301.30033858016674,34.40779119257546,142.95447489789518,4.634214760734025
4422.0,1547.564174623525,3056.780166218248,129.90224189707328,19371.738188471398,300.83508639813687,33.64312402602643,115.31250503787635,1.6417965630310887
4439.0,1561.4174403524917,3042.2498527209364,130.79480349745583,50205.01080970558,304.92547722069895,46.04716499353244,95.02693029441814,0.9826940698506633
4448.0,1560.8268647524014,3070.085915956385,131.7186703692078,54949.69506147778,305.29209470662335,38.18918367054759,113.83126009643087,0.9016878699236832
4449.0,1560.1927657401266,3071.310404354004,130.65987392069,44973.030318941834,298.77558642915454,43.089227577695674,161.07903310867346,1.0340751271814028
4450.0,1561.8996338241432,3071.427883324958,131.13185431731782,55588.097651116244,297.54804449266476,40.567905566371685,83.26299706803292,0.9009240903045852
4452.0,1551.2310340977415,3086.262786218292,130.58393287357296,11181.356336578734,301.7409103322677,31.99376812197312,125.815794739705,2.361805683603311
4453.0,1547.9833630614792,3088.410760906111,131.35924991409146,24958.960886244688,302.37565737597373,36.992539733849625,121.30743464658094,1.45268235945958
4514.0,1531.2047157006566,3044.554720486728,131.37143384839328,19181.839062416213,303.0964094719926,34.3967360201935,94.68079438513188,1.688477099615288
4540.0,1556.8321728652925,3013.443384124601,130.04948138009843,19957.550506902833,298.2499547067581,35.126922071697386,127.10385134632813,1.6345455989044557
4541.0,1557.4366575186284,3012.7557355093295,130.6804114481007,18261.67993762929,300.0875476498091,32.6209890232771,107.61670359621074,1.7031479145493504
4542.0,1558.964778723379,3046.6398599488066,133.8107644394616,31048.246583817432,304.8537355583192,46.18586501562895,132.3138030812203,1.385126822176301
4543.0,1560.4697865821854,3029.001559169458,132.77446502530782,23426.678829430202,303.0143670492088,34.717422690321605,118.58613175031486,1.5053880476678807
4544.0,1563.0561578123027,3096.5307605147054,127.38604554739302,11232.906548135965,301.9490130151741,33.87424368144046,125.61214857640614,2.3302549815676747
4556.0,1573.0187454747536,3027.998760596442,132.13035813940343,42422.904608221375,300.2483775697954,45.26838015797124,99.50174092898915,1.1018507293498117
4557.0,1569.0273226398917,3024.8819756500534,127.7362820510711,10632.845475556182,307.2284881569117,32.56081742004354,113.82467247259324,2.391809294072819
4558.0,1571.6510252034288,3028.1160531680853,131.04900166253083,42130.13127002006,305.9821354032349,31.534852601324662,73.66841411738027,1.013973631828939
4559.0,1567.2725425702479,3060.6580928100975,133.09081465735446,78407.4306469843,298.7291774623219,52.7968238708081,140.77523308776478,0.7865740890654817
4560.0,1567.0985271493187,3056.072978511416,133.5620435612426,68552.34708702969,295.6102432171418,57.72920943624568,106.63533807567723,0.8792707372978009
4561.0,1567.2184882020288,3060.4107912526474,132.8817546164285,78032.48151613632,298.8663827327339,63.50814453716317,173.6920971354987,0.8262339232202959
4562.0,1567.2908733608233,3060.9704212581137,133.1988683761749,78592.33480159851,297.32651329702065,75.55898819157873,168.13142360585795,0.8742275355583216
4563.0,1566.858965860502,3060.378035770761,133.1466802963303,77511.63206553034,302.9589980247201,91.49159566810434,206.36679099166184,0.956469812005465
4568.0,1599.3229038275504,3050.3601718881146,130.30378211003944,24108.10182658807,313.9829267297384,42.865790386193204,97.64948788722306,1.546565174696922
4569.0,1598.3911254800305,3047.137325138191,134.88584155268035,7325.9720949004895,301.71314518995433,34.92084469268326,149.6381303020867,3.555622866391552
4570.0,1601.57170589629,3054.4353525399,131.06302656466045,24240.097238144073,303.0531985306562,32.98685157174486,101.30641000449076,1.4288964670049733
4571.0,1605.4934083985565,3052.153369290431,133.44529284810926,24379.11278995474,299.97117372909304,40.22404571255494,131.62537333065094,1.547875231330984
4584.0,1550.2108438294274,3087.083852752748,131.58290191123686,19187.376935312044,299.3784557201506,31.78861025311696,109.48579464870305,1.6503724919450078
4585.0,1550.7941137126488,3088.659861365788,131.54918409090587,19040.582449547524,294.840532822681,30.584311912746443,92.66885710392368,1.639608749157556
4586.0,1550.7818239953338,3090.0020736431493,130.3979824422193,19261.695467302197,298.27496554340615,37.17181673228449,168.0174333338657,1.7127195112354314
4587.0,1545.2853026620835,3087.1871395799462,129.9059604784331,19080.61521546902,303.65346171227344,43.26951959969896,140.72827990170433,1.8216657896781538
4594.0,1565.0985017941869,3098.1138855703575,130.43024318352843,34998.43400267118,306.57477765815315,44.8997068501717,133.50741478781637,1.2250494789810122
4595.0,1565.5286258672868,3100.994290983441,130.94622345102374,27708.138013765725,300.9836772056818,38.167294994432034,109.09461195013655,1.364686811223875
4596.0,1560.7761458961793,3100.4257810040185,130.10270406530563,35190.73530218841,306.9799591092606,38.4702252027812,91.94637485384752,1.1656646420316708
4597.0,1562.6710506559102,3097.721793464429,131.72233100789407,35200.58685642973,298.5665778127866,40.23445800085095,123.76381356664784,1.1968953124594588
4622.0,1577.1934822305311,3056.674902353001,132.48241819144985,48055.4612544809,292.32221734797537,34.41973924267627,108.23506037487704,0.9643750671808683
4659.0,1563.5749727311497,3099.9445132391274,129.32754643221566,42228.101653916594,302.9568074656642,42.30143412614124,132.20106268663682,1.0574827528584536
4662.0,1548.5704260291934,3086.6825865638016,130.94737318689099,33843.06859429461,302.4211791916641,30.89512836770766,76.41053331121915,1.1475779853710868
4663.0,1546.8450797627315,3088.7649712931125,131.0792155108424,20833.847647345086,297.9369424838183,40.959637208735685,172.63153759922787,1.6947091328583548
4664.0,1547.1642341783988,3086.273233709358,133.3207403656583,34253.56882586587,302.53780955718713,38.82575148642793,123.43861048109797,1.2241675149321394
4665.0,1548.0690600427645,3087.4493713386673,131.83651531631338,34225.58888690551,298.92139183568634,40.05460450025884,119.8922947093193,1.218278312811027
4666.0,1546.8059050232648,3085.632019550104,131.6912772308889,33995.832047158045,305.04013051195847,41.85936900078655,111.96173377767859,1.2372164044112177
4708.0,1572.3488634382645,3026.536554631514,130.7866782640715,21537.789015962957,309.4149144706153,36.659960812243824,116.80641183636574,1.5873409955477458
4709.0,1572.006745475512,3027.8796486406654,131.31413848487915,57450.79826271239,299.94810806419474,40.0064253028732,115.71761584612918,0.8825919223103076
4743.0,1534.6058396160308,3071.6221299763424,131.5391088425815,13909.278530910964,294.12946825870233,33.36311136013004,118.11879966759305,2.0814146208401563
4744.0,1533.860454677124,3059.2755394539445,134.45814465315942,2870.7676884520597,299.6292564160591,29.605849797827723,104.63209490010405,6.889562991999956
4746.0,1540.6456459363199,3051.8573215778397,128.6614923159953,6281.492371843656,304.502505297837,32.62004876370243,118.90308663938748,3.5868202882632376
4747.0,1541.4524262767056,3053.574389450421,138.31579159158548,3604.1039870215145,295.6062367343216,29.268965401479726,107.89797353848122,5.908133375933334
